"Product ID","Product Name","Category String",Price,"Calculated Price","Product Not Visible","Product Visible","Allow Purchases","Product Availability","Brand + Name","Page Title","Product URL","Product Images"
18964,[S]Colors=1,,,,,,,,,,,
18968,[S]Colors=1B,,,,,,,,,,,
18973,[S]Colors=2,,,,,,,,,,,
18977,[S]Colors=4,,,,,,,,,,,
18980,[S]Colors=GF701,,,,,,,,,,,
18992,[S]Colors=GF8642,,,,,,,,,,,
19002,[S]Colors=GF8643,,,,,,,,,,,
19018,[S]Colors=P1B/30,,,,,,,,,,,
19032,[S]Colors=P4/30,,,,,,,,,,,
22927,,,[FIXED]23.99,,,Y,True,,,,,
22936,,,[FIXED]23.99,,,Y,True,,,,,
22942,,,[FIXED]23.99,,,Y,True,,,,,
22949,,,[FIXED]23.99,,,Y,True,,,,,
22960,,,[FIXED]23.99,,,Y,True,,,,,
10369,"Sensationnal Goddess Luxury Virgin 100% Remi Human Hair","Weaves/Remy Weaving Hair",94.00,94.00,,True,True,,"Sensationnel  Sensationnal Goddess Luxury Virgin 100% Remi Human Hair",,/sensationnal-goddess-luxury-virgin-100-Remy-human-hair/,"Product Image URL: http://tophairwigs.com/product_images/c/860/goddesslimited__09091.gif"
18972,"[S]Length=10"",[S]Color=1",,,,,,,,,,,
18976,"[S]Length=10"",[S]Color=1B",,,,,,,,,,,
18983,"[S]Length=10"",[S]Color=2",,,,,,,,,,,
18986,"[S]Length=10"",[S]Color=4",,,,,,,,,,,
18990,"[S]Length=10"",[S]Color=27",,,,,,,,,,,
19003,"[S]Length=10"",[S]Color=30",,,,,,,,,,,
19019,"[S]Length=10"",[S]Color=33",,,,,,,,,,,
19031,"[S]Length=10"",[S]Color=1B/30",,,,,,,,,,,
19042,"[S]Length=12"",[S]Color=1",,,,,,,,,,,
19051,"[S]Length=12"",[S]Color=1B",,,,,,,,,,,
19058,"[S]Length=14"",[S]Color=1",,,,,,,,,,,
19067,"[S]Length=14"",[S]Color=1B",,,,,,,,,,,
19073,"[S]Length=14"",[S]Color=2",,,,,,,,,,,
19077,"[S]Length=14"",[S]Color=4",,,,,,,,,,,
19079,"[S]Length=14"",[S]Color=1B/30",,,,,,,,,,,
19082,"[S]Length=14"",[S]Color=S27/30",,,,,,,,,,,
19087,"[S]Length=14"",[S]Color=27",,,,,,,,,,,
19091,"[S]Length=14"",[S]Color=30",,,,,,,,,,,
19099,"[S]Length=14"",[S]Color=33",,,,,,,,,,,
19107,"[S]Length=18"",[S]Color=1",,,,,,,,,,,
19113,"[S]Length=18"",[S]Color=1B",,,,,,,,,,,
22103,"[S]Length=10""",,,,,,,,,,,
22104,"[S]Length=10""",,,,,,,,,,,
22105,"[S]Length=10""",,,,,,,,,,,
22106,"[S]Length=10""",,,,,,,,,,,
22107,"[S]Length=10""",,,,,,,,,,,
22108,"[S]Length=10""",,,,,,,,,,,
22109,"[S]Length=10""",,,,,,,,,,,
22110,"[S]Length=10""",,,,,,,,,,,
22111,"[S]Length=12""",,,,,,,,,,,
22112,"[S]Length=12""",,,,,,,,,,,
22113,"[S]Length=14""",,,,,,,,,,,
22114,"[S]Length=14""",,,,,,,,,,,
22115,"[S]Length=14""",,,,,,,,,,,
22116,"[S]Length=14""",,,,,,,,,,,
22117,"[S]Length=14""",,,,,,,,,,,
22118,"[S]Length=14""",,,,,,,,,,,
22119,"[S]Length=14""",,,,,,,,,,,
22120,"[S]Length=14""",,,,,,,,,,,
22121,"[S]Length=14""",,,,,,,,,,,
22122,"[S]Length=18""",,,,,,,,,,,
22123,"[S]Length=18""",,,,,,,,,,,
22935,,,[FIXED]99,,,Y,True,,,,,
22943,,,[FIXED]99,,,Y,True,,,,,
22952,,,[FIXED]99,,,Y,True,,,,,
22958,,,[FIXED]99,,,Y,True,,,,,
22970,,,[FIXED]117,,,Y,True,,,,,
22980,,,[FIXED]117,,,Y,True,,,,,
22990,,,[FIXED]137,,,Y,True,,,,,
23002,,,[FIXED]137,,,Y,True,,,,,
23009,,,[FIXED]137,,,Y,True,,,,,
23015,,,[FIXED]137,,,Y,True,,,,,
23020,,,[FIXED]147,,,Y,True,,,,,
23025,,,[FIXED]147,,,Y,True,,,,,
23027,,,[FIXED]147,,,Y,True,,,,,
23031,,,[FIXED]147,,,Y,True,,,,,
23038,,,[FIXED]147,,,Y,True,,,,,
23043,,,[FIXED]176,,,Y,True,,,,,
23049,,,[FIXED]176,,,Y,True,,,,,
10370,"Model Model Dreamweaver Deep Wave 8"" Pre-Cut 4pcs","Weaves/Human Hair Weave",29.99,29.99,,True,True,,"Model Model  Model Model Dreamweaver Deep Wave 8"" Pre-Cut 4pcs",,/model-model-dreamweaver-deep-wave-8-pre-cut-4pcs/,"Product Image URL: http://tophairwigs.com/product_images/e/451/perfect4deepwave__13600.jpg"
18988,[S]Colors=1,,,,,,,,,,,
18995,[S]Colors=1B,,,,,,,,,,,
19000,[S]Colors=2,,,,,,,,,,,
19009,[S]Colors=4,,,,,,,,,,,
19016,[S]Colors=P1B/30,,,,,,,,,,,
19030,[S]Colors=P4/30,,,,,,,,,,,
22948,,,[FIXED]32.99,,,Y,True,,,,,
22959,,,[FIXED]32.99,,,Y,True,,,,,
10371,"Model Model Pose Fuzzy Long 5pcs Human Hair Mastermix Weave","Weaves/Human Hair Weave",21.99,21.99,,True,True,,"Model Model  Model Model Pose Fuzzy Long 5pcs Human Hair Mastermix Weave",,/model-model-pose-fuzzy-long-5pcs-human-hair-mastermix-weave/,"Product Image URL: http://tophairwigs.com/product_images/a/386/fuzzylong__33463.jpg"
18993,[S]Colors=1,,,,,,,,,,,
18998,[S]Colors=1B,,,,,,,,,,,
19006,[S]Colors=2,,,,,,,,,,,
19013,[S]Colors=4,,,,,,,,,,,
19024,[S]Colors=GF701,,,,,,,,,,,
19038,[S]Colors=GF8642,,,,,,,,,,,
19048,[S]Colors=GF8643,,,,,,,,,,,
19063,[S]Colors=P1B/30,,,,,,,,,,,
19068,[S]Colors=P4/30,,,,,,,,,,,
22954,,,[FIXED]23.99,,,Y,True,,,,,
22966,,,[FIXED]23.99,,,Y,True,,,,,
22985,,,[FIXED]23.99,,,Y,True,,,,,
22992,,,[FIXED]23.99,,,Y,True,,,,,
23003,,,[FIXED]23.99,,,Y,True,,,,,
10372,"Model Model Pose Perfect Soho Long 5pcs Human Hair Mastermix Weave","Weaves/Human Hair Weave",21.99,21.99,,True,True,,"Model Model  Model Model Pose Perfect Soho Long 5pcs Human Hair Mastermix Weave",,/model-model-pose-perfect-soho-long-5pcs-human-hair-mastermix-weave/,"Product Image URL: http://tophairwigs.com/product_images/q/247/soholong__11399.jpg"
18994,[S]Colors=1,,,,,,,,,,,
18999,[S]Colors=1B,,,,,,,,,,,
19008,[S]Colors=2,,,,,,,,,,,
19015,[S]Colors=4,,,,,,,,,,,
19025,[S]Colors=GF701,,,,,,,,,,,
19039,[S]Colors=GF8642,,,,,,,,,,,
19047,[S]Colors=GF8643,,,,,,,,,,,
19054,[S]Colors=P1B/30,,,,,,,,,,,
19064,[S]Colors=P4/30,,,,,,,,,,,
22955,,,[FIXED]23.99,,,Y,True,,,,,
22967,,,[FIXED]23.99,,,Y,True,,,,,
22975,,,[FIXED]23.99,,,Y,True,,,,,
22986,,,[FIXED]23.99,,,Y,True,,,,,
22996,,,[FIXED]23.99,,,Y,True,,,,,
10373,"Model Model Pose Loose Deep 5pcs Human Hair Mastermix Weave","Weaves/Human Hair Weave",19.99,19.99,,True,True,,"Model Model  Model Model Pose Loose Deep 5pcs Human Hair Mastermix Weave",,/model-model-pose-loose-deep-5pcs-human-hair-mastermix-weave/,"Product Image URL: http://tophairwigs.com/product_images/p/884/poseloosedeep__11852.jpg"
19004,[S]Colors=1,,,,,,,,,,,
19012,[S]Colors=1B,,,,,,,,,,,
19022,[S]Colors=2,,,,,,,,,,,
19028,[S]Colors=4,,,,,,,,,,,
19036,[S]Colors=P1B/30,,,,,,,,,,,
19045,[S]Colors=P1B/33,,,,,,,,,,,
19053,[S]Colors=P4/27,,,,,,,,,,,
19061,[S]Colors=P4/30,,,,,,,,,,,
22964,,,[FIXED]22.99,,,Y,True,,,,,
22972,,,[FIXED]22.99,,,Y,True,,,,,
22983,,,[FIXED]22.99,,,Y,True,,,,,
22995,,,[FIXED]22.99,,,Y,True,,,,,
10374,"Model Model Pose Twin Deep 5pcs Human Hair Mastermix Weave","Weaves/Human Hair Weave",19.99,19.99,,True,True,,"Model Model  Model Model Pose Twin Deep 5pcs Human Hair Mastermix Weave",,/model-model-pose-twin-deep-5pcs-human-hair-mastermix-weave/,"Product Image URL: http://tophairwigs.com/product_images/l/841/posetwindeep__04330.jpg"
19007,[S]Colors=1,,,,,,,,,,,
19014,[S]Colors=1B,,,,,,,,,,,
19023,[S]Colors=2,,,,,,,,,,,
19029,[S]Colors=4,,,,,,,,,,,
19037,[S]Colors=P1B/30,,,,,,,,,,,
19046,[S]Colors=P1B/33,,,,,,,,,,,
19055,[S]Colors=P4/27,,,,,,,,,,,
19065,[S]Colors=P4/30,,,,,,,,,,,
22965,,,[FIXED]22.99,,,Y,True,,,,,
22974,,,[FIXED]22.99,,,Y,True,,,,,
22987,,,[FIXED]22.99,,,Y,True,,,,,
22998,,,[FIXED]22.99,,,Y,True,,,,,
10375,"Model Model Pose Finger Roll 5pcs Human Hair Mastermix Weave","Weaves/Human Hair Weave",19.99,19.99,,True,True,,"Model Model  Model Model Pose Finger Roll 5pcs Human Hair Mastermix Weave",,/model-model-pose-finger-roll-5pcs-human-hair-mastermix-weave/,"Product Image URL: http://tophairwigs.com/product_images/h/966/posefingerroll__85053.jpg"
19011,[S]Colors=1,,,,,,,,,,,
19020,[S]Colors=1B,,,,,,,,,,,
19026,[S]Colors=2,,,,,,,,,,,
19035,[S]Colors=4,,,,,,,,,,,
19040,[S]Colors=P1B/30,,,,,,,,,,,
19050,[S]Colors=P1B/33,,,,,,,,,,,
19056,[S]Colors=P4/27,,,,,,,,,,,
19066,[S]Colors=P4/30,,,,,,,,,,,
22969,,,[FIXED]22.99,,,Y,True,,,,,
22977,,,[FIXED]22.99,,,Y,True,,,,,
22988,,,[FIXED]22.99,,,Y,True,,,,,
23000,,,[FIXED]22.99,,,Y,True,,,,,
10376,"Zury Lace Front Wig Jordan","Lace Wigs;Lace Wigs/Synthetic Hair Lace Wigs",44.00,44.00,True,,True,,"Zury  Zury Lace Front Wig Jordan",,/zury-lace-front-wig-jordan/,"Product Image URL: http://tophairwigs.com/product_images/s/933/jordan__01834.jpg"
10377,"Zury Ultra French Quattro 4pcs Human Hair Weave","Weaves;Weaves/Human Hair Weave",44.99,44.99,,True,True,"In Stock","Zury  Zury Ultra French Quattro 4pcs Human Hair Weave","Zury Ultra French Quattro 4pcs Human Hair Weave- COLORS 1, 1B, 2, 4",/zury-ultra-french-quattro-4pcs-human-hair-weave/,"Product Image URL: http://tophairwigs.com/product_images/h/193/ULTRA_FRENCH_QUATTRO__67068.jpg"
19083,[S]Color=1,,,,,,,,,,,
19086,[S]Color=1B,,,,,,,,,,,
19090,[S]Color=2,,,,,,,,,,,
19093,[S]Color=4,,,,,,,,,,,
19094,[S]Color=FF1B/30,,,,,,,,,,,
19102,[S]Color=FF1B/33,,,,,,,,,,,
19109,[S]Color=FF4/30,,,,,,,,,,,
19115,[S]Color=FF4/27,,,,,,,,,,,
19122,[S]Color=FF1B/350,,,,,,,,,,,
30150,"[S]Color=FF1B/30,Color=FF1B/33,Color=FF4/30,Color=FF1B/350,[S]2nd Color Choice=FF1B/30,2nd Color Choice=FF1B/33,2nd Color Choice=FF4/30,2nd Color Choice=FF1B/350",,[ADD]5,,,Y,True,,,,,
30151,"[S]Color=FF4/27,[S]2nd Color Choice=FF4/27",,[ADD]8,,,Y,True,,,,,
10378,"Zury Ultra Oprah Quattro 4pcs Human Hair Weave","Weaves;Weaves/Human Hair Weave",44.99,44.99,,True,True,"In Stock","Zury  Zury Ultra Oprah Quattro 4pcs Human Hair Weave","Zury Ultra Oprah Quattro 4pcs Human Hair Weave- COLORS 1, 1B, 2, 4",/zury-ultra-oprah-quattro-4pcs-human-hair-weave/,"Product Image URL: http://tophairwigs.com/product_images/h/216/ULTRA_OPRAH_QUATTRO__22195.jpg"
19088,[S]Color=1,,,,,,,,,,,
19089,[S]Color=1B,,,,,,,,,,,
19092,[S]Color=2,,,,,,,,,,,
19095,[S]Color=4,,,,,,,,,,,
19100,[S]Color=FF1B/30,,,,,,,,,,,
19105,[S]Color=FF1B/33,,,,,,,,,,,
19112,[S]Color=FF4/30,,,,,,,,,,,
19120,[S]Color=FF4/27,,,,,,,,,,,
19127,[S]Color=FF1B/350,,,,,,,,,,,
30148,"[S]Color=FF1B/30,Color=FF1B/33,Color=FF4/30,Color=FF1B/350,[S]2nd Color Choice=FF1B/30,2nd Color Choice=FF1B/33,2nd Color Choice=FF4/30,2nd Color Choice=FF1B/350",,[ADD]5,,,Y,True,,,,,
30149,"[S]Color=FF4/27,[S]2nd Color Choice=FF4/27",,[ADD]8,,,Y,True,,,,,
10379,"Zury Ultra Body Quattro 4pcs Human Hair Weave","Weaves;Weaves/Human Hair Weave",44.99,44.99,,True,True,"In Stock","Zury  Zury Ultra Body Quattro 4pcs Human Hair Weave","Zury Ultra Body Quattro 4pcs Human Hair Weave- COLORS 1, 1B, 2, 4",/zury-ultra-body-quattro-4pcs-human-hair-weave/,"Product Image URL: http://tophairwigs.com/product_images/x/127/ULTRA_BODY_QUATTRO__21142.jpg"
19098,[S]Color=1,,,,,,,,,,,
19101,[S]Color=1B,,,,,,,,,,,
19103,[S]Color=2,,,,,,,,,,,
19108,[S]Color=4,,,,,,,,,,,
19111,[S]Color=FF1B/30,,,,,,,,,,,
19118,[S]Color=FF1B/33,,,,,,,,,,,
19124,[S]Color=FF4/30,,,,,,,,,,,
19129,[S]Color=FF4/27,,,,,,,,,,,
29973,"[S]Color=FF1B/30,Color=FF1B/33,Color=FF4/30,[S]2nd Color Choice=FF1B/30,2nd Color Choice=FF1B/33,2nd Color Choice=FF4/30",,[ADD]5,,,Y,True,,,,,
29974,"[S]Color=FF4/27,[S]2nd Color Choice=FF4/27",,[ADD]8,,,Y,True,,,,,
10380,"Zury Ultra Twin Quattro 4pcs Human Hair Weave","Weaves;Weaves/Human Hair Weave",44.99,44.99,,True,True,"In Stock","Zury  Zury Ultra Twin Quattro 4pcs Human Hair Weave","Zury Ultra Twin Quattro 4pcs Human Hair Weave- COLORS 1, 1B, 2, 4",/zury-ultra-twin-quattro-4pcs-human-hair-weave/,"Product Image URL: http://tophairwigs.com/product_images/h/048/ULTRA_TWIN_QUATTRO__94418.jpg"
19110,[S]Color=1,,,,,,,,,,,
19114,[S]Color=1B,,,,,,,,,,,
19119,[S]Color=2,,,,,,,,,,,
19121,[S]Color=4,,,,,,,,,,,
19125,[S]Color=FF1B/30,,,,,,,,,,,
19130,[S]Color=FF1B/33,,,,,,,,,,,
19133,[S]Color=FF4/30,,,,,,,,,,,
19135,[S]Color=FF4/27,,,,,,,,,,,
19137,[S]Color=FF1B/350,,,,,,,,,,,
30144,"[S]Color=FF1B/30,Color=FF1B/33,Color=FF4/30,Color=FF1B/350,[S]2nd Color Choice=FF1B/30,2nd Color Choice=FF1B/33,2nd Color Choice=FF4/30,2nd Color Choice=FF1B/350",,[ADD]5,,,Y,True,,,,,
30145,"[S]Color=FF4/27,[S]2nd Color Choice=FF4/27",,[ADD]8,,,Y,True,,,,,
10381,"Zury Ultra Swirl Quattro 4pcs Human Hair Weave","Weaves;Weaves/Human Hair Weave",44.99,44.99,,True,True,"In Stock","Zury  Zury Ultra Swirl Quattro 4pcs Human Hair Weave","Zury Ultra Swirl Quattro 4pcs Human Hair Weave- COLORS 1, 1B, 2, 4",/zury-ultra-swirl-quattro-4pcs-human-hair-weave/,"Product Image URL: http://tophairwigs.com/product_images/j/571/ULTRA_SWIRL_QUATTRO__61584.jpg"
19123,[S]Color=1,,,,,,,,,,,
19126,[S]Color=1B,,,,,,,,,,,
19128,[S]Color=2,,,,,,,,,,,
19131,[S]Color=4,,,,,,,,,,,
19132,[S]Color=FF1B/30,,,,,,,,,,,
19134,[S]Color=FF1B/33,,,,,,,,,,,
19136,[S]Color=FF4/30,,,,,,,,,,,
19139,[S]Color=FF4/27,,,,,,,,,,,
19143,[S]Color=FF1B/350,,,,,,,,,,,
30142,"[S]Color=FF1B/30,Color=FF1B/33,Color=FF4/30,Color=FF1B/350,[S]2nd Color Choice=FF1B/30,2nd Color Choice=FF1B/33,2nd Color Choice=FF4/30,2nd Color Choice=FF1B/350",,[ADD]5,,,Y,True,,,,,
30143,"[S]Color=FF4/27,[S]2nd Color Choice=FF4/27",,[ADD]8,,,Y,True,,,,,
10382,"Zury Idol S Layer Quattro 4pcs Human Hair Weave","Weaves;Weaves/Human Hair Weave",24.00,24.00,,True,True,,"Zury  Zury Idol S Layer Quattro 4pcs Human Hair Weave",,/zury-idol-s-layer-quattro-4pcs-human-hair-weave/,"Product Image URL: http://tophairwigs.com/product_images/t/179/IDOL_S_LAYER_QUATTRO__53297.jpg"
10383,"Zury Idol French Quattro 4pcs Human Hair Weave","Weaves;Weaves/Human Hair Weave",24.00,24.00,,True,True,"In Stock","Zury  Zury Idol French Quattro 4pcs Human Hair Weave","Zury Idol French Quattro 4pcs Human Hair Weave- COLORS 1, 1B, 2, 4",/zury-idol-french-quattro-4pcs-human-hair-weave/,"Product Image URL: http://tophairwigs.com/product_images/q/923/IDOL_FRENCH_QUATTRO__60435.jpg"
19138,[S]Color=1,,,,,,,,,,,
19140,[S]Color=1B,,,,,,,,,,,
19142,[S]Color=2,,,,,,,,,,,
19145,[S]Color=4,,,,,,,,,,,
19148,[S]Color=1B/30,,,,,,,,,,,
19153,[S]Color=1B/33,,,,,,,,,,,
19157,[S]Color=F4/27,,,,,,,,,,,
19162,[S]Color=F4/30,,,,,,,,,,,
19167,[S]Color=1B/350,,,,,,,,,,,
30138,"[S]Color=1B/30,Color=1B/33,Color=F4/30,Color=1B/350,[S]2nd Color Choice=1B/30,2nd Color Choice=1B/33,2nd Color Choice=F4/30,2nd Color Choice=1B/350",,[ADD]5,,,Y,True,,,,,
30139,"[S]Color=F4/27,[S]2nd Color Choice=F4/27",,[ADD]8,,,Y,True,,,,,
10384,"Freetress Equal Synthetic Hair 100% Handtied Whole Lace Wig Aqua","Lace Wigs;Lace Wigs/Synthetic Hair Lace Wigs",72.99,72.99,True,,True,,"Equal  Freetress Equal Synthetic Hair 100% Handtied Whole Lace Wig Aqua",,/freetress-equal-synthetic-hair-100-handtied-whole-lace-wig-aqua/,"Product Image URL: http://tophairwigs.com/product_images/w/677/eaqua__28756.jpg"
10385,"Zury Ultra Star Quattro 4pcs Human Hair Weave","Weaves;Weaves/Human Hair Weave",44.99,44.99,,True,True,"In Stock","Zury  Zury Ultra Star Quattro 4pcs Human Hair Weave","Zury Ultra Star Quattro 4pcs Human Hair Weave- COLORS 1, 1B, 2, 4",/zury-ultra-star-quattro-4pcs-human-hair-weave/,"Product Image URL: http://tophairwigs.com/product_images/u/604/ULTRA_STAR_QUATTRO__89810.jpg"
19141,[S]Color=1,,,,,,,,,,,
19144,[S]Color=1B,,,,,,,,,,,
19147,[S]Color=2,,,,,,,,,,,
19150,[S]Color=4,,,,,,,,,,,
19152,[S]Color=FF1B/30,,,,,,,,,,,
19156,[S]Color=FF1B/33,,,,,,,,,,,
19160,[S]Color=FF4/30,,,,,,,,,,,
19165,[S]Color=FF4/27,,,,,,,,,,,
19171,[S]Color=FF1B/350,,,,,,,,,,,
30146,"[S]Color=FF1B/30,Color=FF1B/33,Color=FF4/30,Color=FF1B/350,[S]2nd Color Choice=FF1B/30,2nd Color Choice=FF1B/33,2nd Color Choice=FF4/30,2nd Color Choice=FF1B/350",,[ADD]5,,,Y,True,,,,,
30147,"[S]Color=FF4/27,[S]2nd Color Choice=FF4/27",,[ADD]8,,,Y,True,,,,,
10386,"Bobbi Boss Remi Human Hair Lace Front Wig Diamond Rain","Lace Wigs;Lace Wigs/Remi Hair Lace Wigs",209.00,209.00,,True,True,,"Bobbi Boss  Bobbi Boss Remi Human Hair Lace Front Wig Diamond Rain",,/bobbi-boss-remi-human-hair-lace-front-wig-diamond-rain/,"Product Image URL: http://tophairwigs.com/product_images/z/739/diamond%20rain__14737.jpg"
27966,[S]Color=TL4/27/30,,[ADD]20,,,Y,True,,,,,
10387,"Zury Idol Quattro Twin 4pcs Human Hair Weave","Weaves;Weaves/Human Hair Weave",24.00,24.00,,True,True,"In Stock","Zury  Zury Idol Quattro Twin 4pcs Human Hair Weave","Zury Idol Quattro Twin 4pcs Human Hair Weave- COLORS 1, 1B, 2, 4",/zury-idol-quattro-twin-4pcs-human-hair-weave/,"Product Image URL: http://tophairwigs.com/product_images/n/461/IDOL_TWIN_QUATTRO__50563.jpg"
29971,"[S]Color=1B/30,Color=1B/33,Color=F4/30,[S]2nd Color Choice=1B/30,2nd Color Choice=1B/33,2nd Color Choice=F4/30",,[ADD]5,,,Y,True,,,,,
29972,"[S]Color=F4/27,[S]2nd Color Choice=F4/27",,[ADD]8,,,Y,True,,,,,
10389,"Beshe Human Hair Wig HQ Alpha","Wigs/Human Hair Wigs",35.99,35.99,,True,True,,"Beshe  Beshe Human Hair Wig HQ Alpha",,/beshe-human-hair-wig-hq-alpha/,"Product Image URL: http://tophairwigs.com/product_images/a/111/hqalpha__55426.jpg"
10390,"Outre Velvet Remi Natural Yaki Human Hair Weave ","Weaves;Weaves/Human Hair Weave",79.00,79.00,,True,True,"In Stock","Outre  Outre Velvet Remi Natural Yaki Human Hair Weave ","Outre Velvet Remi Natural Yaki Human Hair Weave 10""- COLORS 1, 1B, 2, 4 ",/outre-velvet-remi-natural-yaki-human-hair-weave/,"Product Image URL: http://tophairwigs.com/product_images/h/636/velvetnaturalyaki__70456.jpg"
19194,[S]Color=1,,,,,,,,,,,
19195,[S]Color=1B,,,,,,,,,,,
19196,[S]Color=2,,,,,,,,,,,
19197,[S]Color=4,,,,,,,,,,,
19198,[S]Color=F1B/30,,,,,,,,,,,
19199,[S]Color=F4/30,,,,,,,,,,,
30128,"[S]Length=12""",,[ADD]10,,,Y,True,,,,,
30129,"[S]Length=14""",,[ADD]20,,,Y,True,,,,,
10391,"Andis Beauty Master Clipper","Styling Tools/Clippers & Trimmers",34.00,34.00,True,,True,,"Andis  Andis Beauty Master Clipper",,/andis-beauty-master-clipper/,"Product Image URL: http://tophairwigs.com/product_images/e/212/andisbeautymaster__99289.jpg"
10392,"Andis T-outliner Trimmer #04710","Sales & Clearance;Styling Tools;Styling Tools/Clippers & Trimmers",59.44,59.44,,True,True,,"Andis  Andis T-outliner Trimmer #04710",,/andis-t-outliner-trimmer-04710/,"Product Image URL: http://tophairwigs.com/product_images/l/961/471__58736.jpg|Product Image URL: http://tophairwigs.com/product_images/o/600/471_1__43740.jpg"
10393,"Andis GTX Trimmer","Sales & Clearance;Styling Tools/Clippers & Trimmers",69.99,69.99,True,,True,,"Andis  Andis GTX Trimmer",,/andis-gtx-trimmer/,"Product Image URL: http://tophairwigs.com/product_images/h/880/andisGTX__44442.jpg"
10394,"Andis MLX Clipper","Styling Tools/Clippers & Trimmers",94.00,94.00,True,,True,,"Andis  Andis MLX Clipper",,/andis-mlx-clipper/,"Product Image URL: http://tophairwigs.com/product_images/c/680/andisMLX__13255.jpg"
10395,"It's a Wig Synthetic Hair Wig Q- Esther","Wigs/Synthetic Hair Wigs",19.00,19.00,,True,True,,"It's A Wig  It's a Wig Synthetic Hair Wig Q- Esther",,/its-a-wig-synthetic-hair-wig-q-esther/,"Product Image URL: http://tophairwigs.com/product_images/c/499/qesther__55324.jpg"
10396,"Andis Improved Master Clipper","Styling Tools/Clippers & Trimmers",104.81,104.81,,True,True,,"Andis  Andis Improved Master Clipper",,/andis-improved-master-clipper/,"Product Image URL: http://tophairwigs.com/product_images/h/910/andisImrpovedmaster__48202.jpg"
10397,"It's a Wig Synthetic Hair Wig Q- Dolly","Wigs/Synthetic Hair Wigs",19.00,19.00,,True,True,,"It's A Wig  It's a Wig Synthetic Hair Wig Q- Dolly",,/its-a-wig-synthetic-hair-wig-q-dolly/,"Product Image URL: http://tophairwigs.com/product_images/c/072/qdollyitsawig__97741.jpg"
10398,"Andis Excel 2-Speed Detachable Blade Clipper","Styling Tools/Clippers & Trimmers",130.99,130.99,,True,True,,"Andis  Andis Excel 2-Speed Detachable Blade Clipper",,/andis-excel-2-speed-detachable-blade-clipper/,"Product Image URL: http://tophairwigs.com/product_images/l/792/andisexcel2speed__27514.jpg"
10399,"Bobbi Boss Synthetic Hair Wig Short Otto","Wigs/Synthetic Hair Wigs",27.00,27.00,,True,True,,"Bobbi Boss  Bobbi Boss Synthetic Hair Wig Short Otto",,/bobbi-boss-synthetic-hair-wig-short-otto/,"Product Image URL: http://tophairwigs.com/product_images/k/373/shortotto__83004.jpg"
10400,"Andis Styliner M3 Magnesium Trimmer","Styling Tools/Clippers & Trimmers",84.94,84.94,,True,True,,"Andis  Andis Styliner M3 Magnesium Trimmer",,/andis-styliner-m3-magnesium-trimmer/,"Product Image URL: http://tophairwigs.com/product_images/x/205/andism3__31449.jpg"
10401,"Andis Head Light Illuminating Clipper","Styling Tools/Clippers & Trimmers",124.00,124.00,,True,True,,"Andis  Andis Head Light Illuminating Clipper",,/andis-head-light-illuminating-clipper/,"Product Image URL: http://tophairwigs.com/product_images/k/843/andisHeadLight__39552.jpg"
10402,"Model Model Lace Front Wig Princess Tiara","Lace Wigs;Lace Wigs/Synthetic Hair Lace Wigs",36.99,36.99,True,,True,,"Model Model  Model Model Lace Front Wig Princess Tiara",,/model-model-lace-front-wig-princess-tiara/,"Product Image URL: http://tophairwigs.com/product_images/j/415/princesstiara__59699.jpg"
10403,"Andis Excel Detachable Blade Clipper","Styling Tools/Clippers & Trimmers",119.00,119.00,True,,True,,"Andis  Andis Excel Detachable Blade Clipper",,/andis-excel-detachable-blade-clipper/,"Product Image URL: http://tophairwigs.com/product_images/h/679/andisexcel__06052.jpg"
10404,"Beshe Synthetic Hair Wig Havana","Wigs/Synthetic Hair Wigs",25.99,25.99,,True,True,," Beshe Synthetic Hair Wig Havana",,/beshe-synthetic-hair-wig-havana/,"Product Image URL: http://tophairwigs.com/product_images/j/717/beshehavana__39664.jpg"
10405,"Andis Ceramic Advanced Detachable Blade Clipper","Styling Tools/Clippers & Trimmers",69.00,69.00,True,,True,,"Andis  Andis Ceramic Advanced Detachable Blade Clipper",,/andis-ceramic-advanced-detachable-blade-clipper/,"Product Image URL: http://tophairwigs.com/product_images/e/427/andisceramicadvanced__27140.jpg"
10406,"Andis Superliner Trimmer","Styling Tools/Clippers & Trimmers",62.25,62.25,,True,True,,"Andis  Andis Superliner Trimmer",,/andis-superliner-trimmer/,"Product Image URL: http://tophairwigs.com/product_images/e/999/Andissuperliner__34309.jpg"
10407,"Andis Ceramic VueMaster Illuminating Clipper Adjustable Ceramic Blade","Styling Tools/Clippers & Trimmers",45.00,45.00,,True,True,"In Stock","Andis  Andis Ceramic VueMaster Illuminating Clipper Adjustable Ceramic Blade","Andis Ceramic VueMaster Illuminating Clipper Adjustable Ceramic Blade",/andis-ceramic-vuemaster-illuminating-clipper-adjustable-ceramic-blade/,"Product Image URL: http://tophairwigs.com/product_images/y/501/AndisVuemaster__26836.jpg"
10408,"Andis Outliner II Trimmer","Sales & Clearance;Styling Tools/Clippers & Trimmers",59.44,59.44,,True,True,,"Andis  Andis Outliner II Trimmer",,/andis-outliner-ii-trimmer/,"Product Image URL: http://tophairwigs.com/product_images/q/806/andisoutlinerII__72608.jpg"
